# DISASSEMBLY-DERIVED (tier 2: addresses).  GENERATED by
# docs/whitebox/scripts/build_ref.py -- do not hand-edit.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# kind: func-entry | in-func | data | unmapped
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a (not code)
addr	kind	func	func_size	ncallers	ncallees	tu	tu_conf	subsys	page	conf	label	n_cites	cites
10b28a9b	func-entry	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer: writes COFF symbols; marks alias targets; emits /EXPORT: directives	11	rungs/_2026-08-04-w-db-findings.md:6,rungs/_2026-08-04-w-mark-findings.md:2,BOARD.md:1,rungs/_2026-08-04-w-db-prereg.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b28b02	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	3	rungs/_2026-08-04-w-mark-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1
10b28bb1	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	3	rungs/_2026-08-04-w-db-findings.md:2,BOARD.md:1
10b28bbd	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	3	rungs/_2026-08-04-w-db-findings.md:2,BOARD.md:1
10b28c00	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	1	rungs/_2026-08-04-w-db-findings.md:1
10b28c6e	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	1	rungs/_2026-08-04-w-db-findings.md:1
10b28c7d	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	1	rungs/_2026-08-04-w-db-findings.md:1
10b28ca3	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	18	rungs/_2026-08-04-w-emitp-findings.md:3,rungs/_2026-08-04-w-refs-findings.md:3,BOARD.md:2,rungs/2026-08-08-w-phase7.md:2,rungs/2026-08-08-w-root.md:1,rungs/_2026-08-04-w-emitp-prereg.md:1
10b28cb9	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	4	rungs/_2026-08-04-w-db-findings.md:1,rungs/_2026-08-04-w-db-prereg.md:1,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b28d1d	in-func	10b28a9b	724	2	12	coff.c	gap	coff	P_COFF.md	high	coff-symbol-writer	1	rungs/_2026-08-04-w-db-findings.md:1
10b29050	func-entry	10b29050	140	0	6	coff.c	gap	coff	P_COFF.md	unknown	-	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b29057	in-func	10b29050	140	0	6	coff.c	gap	coff	P_COFF.md	unknown	-	2	rungs/_2026-08-04-w-db-findings.md:1,rungs/_2026-08-04-w-db-prereg.md:1
10b290dc	func-entry	10b290dc	207	1	2	coffemit.c	in-anchor	coff	P_COFF.md	unknown	-	3	whitebox/PREREG.md:2,whitebox/C2_MAP.md:1
10b291b1	func-entry	10b291b1	45	3	1	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: section-number ceiling check at 0xfeff	1	whitebox/C2_MAP.md:1
10b291de	func-entry	10b291de	62	1	1	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: non-COMDAT output-section descriptor ctor: +4 name, +8 chars, +0x10 index	1	whitebox/C2_MAP.md:1
10b2921c	func-entry	10b2921c	76	1	1	coffemit.c	in-anchor	coff	P_COFF.md	high	comdat: COMDAT output-section descriptor ctor: +0x16 Selection, +0x18 assoc number	1	whitebox/C2_MAP.md:1
10b29268	func-entry	10b29268	21	1	1	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: ORs alignment bits into descriptor +8 (Characteristics)	1	whitebox/C2_MAP.md:1
10b2948b	func-entry	10b2948b	104	2	0	coffemit.c	in-anchor	coff	P_COFF.md	high	comdat: 18-byte aux section-definition; Selection/Number only when chars&0x1000	3	whitebox/C2_MAP.md:3
10b2a265	func-entry	10b2a265	78	2	3	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: symbol Name encoder: <=8 inline zero-padded else {0,strtab-offset}	1	whitebox/C2_MAP.md:1
10b2a936	func-entry	10b2a936	1050	0	7	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: fwrite 0x12 IMAGE_SYMBOL; ".file" memcpy 8, SectionNumber 0xfffe, StorageClass 0x67	7	whitebox/C2_MAP.md:5,BOARD.md:1,rungs/2026-08-18-c2map2.md:1
10b2ad50	func-entry	10b2ad50	159	1	5	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: 8-byte Name encoder: '/'+decimal, '//'+base64 over the 64-char alphabet	3	whitebox/C2_MAP.md:3
10b2ae0e	func-entry	10b2ae0e	321	1	4	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: latches Machine/FILE*/alloc/err/time callbacks into 0x10c44bf0..0x10c44c0c	2	whitebox/C2_MAP.md:2
10b2b02d	func-entry	10b2b02d	176	0	2	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: fwrite(buf,0x28,1) IMAGE_SECTION_HEADER; all 10 fields mapped	3	whitebox/C2_MAP.md:3
10b2b0dd	func-entry	10b2b0dd	787	0	9	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer: fseek n*0x28+0x14; BIGOBJ ClassID GUID at 0x10b01be4; fwrite 0x14/0x38 file header	8	whitebox/C2_MAP.md:5,whitebox/PREREG.md:3
10b2b270	in-func	10b2b0dd	787	0	9	coffemit.c	in-anchor	coff	P_COFF.md	high	coff-writer	1	whitebox/C2_MAP.md:1
10b2b3f0	func-entry	10b2b3f0	94	1	3	coffemit.c	gap	coff	P_COFF.md	unknown	-	1	whitebox/WB_LIVE_FINDINGS.md:1
10b2b82d	func-entry	10b2b82d	126	3	0	coffemit.c	gap	regalloc	P_REGALLOC.md	unknown	-	16	whitebox/WB_DAGORDER2_FINDINGS.md:9,BOARD.md:3,rungs/2026-08-18-c2map2.md:2,rungs/2026-08-18-dagorder2.md:2
10b2c1f1	func-entry	10b2c1f1	21	2	1	coffemit.c	gap	coff	P_COFF.md	unknown	-	2	whitebox/WB_LIVE_FINDINGS.md:2
10b2c206	func-entry	10b2c206	23	2	0	coffemit.c	gap	coff	P_COFF.md	unknown	-	2	whitebox/WB_LIVE_FINDINGS.md:2
10b2c21d	func-entry	10b2c21d	44	15	1	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	6	whitebox/WB_LIVE_FINDINGS.md:3,whitebox/WB_REGALLOC_FINDINGS.md:2,whitebox/WB_LIVE_PREREG.md:1
10b2ceb7	func-entry	10b2ceb7	1913	1	28	color.c	in-anchor	regalloc	P_REGALLOC.md	high	copy-coalesce: color.c: the copy/`mr` coalescer. The copy opcode set it recognises is {0x270, 0x272, 0x293, 0x7b} (tested as one disjunction at the 10b2d5ff assertion's block); when DAT_10c2e980 != 0 it refuses to coalesce into register ...	9	whitebox/WB_CHOOSER_FINDINGS.md:4,whitebox/WB_LIVE_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-08-wb-chooser.md:1,whitebox/WB_DAGORDER2_FINDINGS.md:1
10b2d5ff	in-func	10b2ceb7	1913	1	28	color.c	in-anchor	regalloc	P_REGALLOC.md	high	copy-coalesce	2	BOARD.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10b2d630	func-entry	10b2d630	2034	1	28	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	34	whitebox/WB_LIVE_FINDINGS.md:12,BOARD.md:8,whitebox/WB_DAGORDER2_FINDINGS.md:7,rungs/2026-08-13-wb-live.md:4,whitebox/WB_ITEMF_FINDINGS.md:2,rungs/2026-08-18-dagorder2.md:1
10b2dfe2	func-entry	10b2dfe2	562	1	5	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	4	whitebox/WB_LIVE_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-13-wb-live.md:1
10b2e4ae	func-entry	10b2e4ae	794	1	19	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	4	whitebox/WB_LIVE_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-13-wb-live.md:1
10b2e7f8	func-entry	10b2e7f8	582	1	13	color.c	in-anchor	regalloc	P_REGALLOC.md	high	reg-select: THE register selector, color.c: min cost over the interference-allowed candidates, cost = penalties minus copy preferences, strict '<' so ties go to the EARLIEST entry of the per-class ordered list; the only reader of 10c385c...	17	whitebox/WB_LIVE_FINDINGS.md:8,rungs/2026-08-13-wb-live.md:3,whitebox/WB_REGALLOC_FINDINGS.md:3,BOARD.md:2,whitebox/WB_SELECT_PREREG.md:1
10b2f40f	func-entry	10b2f40f	195	1	7	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	1	whitebox/WB_DAGORDER2_FINDINGS.md:1
10b3032a	func-entry	10b3032a	493	1	13	color.c	in-anchor	regalloc	P_REGALLOC.md	unknown	-	5	whitebox/WB_DAGORDER2_FINDINGS.md:3,rungs/2026-08-13-wb-live.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10b30517	func-entry	10b30517	2214	1	24	color.c	in-anchor	regalloc	P_REGALLOC.md	high	reg-interfere: color.c's interference walk; consumes (&DAT_10c3d024)[class] and returns the candidate set the selector picks from	13	whitebox/WB_LIVE_FINDINGS.md:6,whitebox/WB_REGALLOC_FINDINGS.md:3,BOARD.md:2,rungs/2026-08-13-wb-live.md:1,whitebox/WB_LIVE_PREREG.md:1
10b31402	func-entry	10b31402	322	1	8	color.c	gap	regalloc	P_REGALLOC.md	unknown	-	1	whitebox/WB_DAGORDER2_FINDINGS.md:1
10b31544	func-entry	10b31544	155	1	8	color.c	gap	regalloc	P_REGALLOC.md	unknown	-	4	whitebox/WB_LIVE_FINDINGS.md:2,rungs/2026-08-13-wb-live.md:1,whitebox/WB_DAGORDER2_FINDINGS.md:1
10b315df	func-entry	10b315df	210	1	8	color.c	gap	regalloc	P_REGALLOC.md	unknown	-	2	whitebox/WB_DAGORDER2_FINDINGS.md:2
10b316b1	func-entry	10b316b1	164	1	4	color.c	gap	regalloc	P_REGALLOC.md	unknown	-	14	whitebox/WB_DAGORDER2_FINDINGS.md:9,BOARD.md:3,rungs/2026-08-18-dagorder2.md:2
10b31c9a	func-entry	10b31c9a	826	1	31	color.c	gap	regalloc	P_REGALLOC.md	high	reg-alloc-driver: the per-function allocator driver: iterates register classes 7 down to 0 over DAT_10c400d8[class], calling the interference walk then 10b2e7f8 then 10b31ac9	50	BOARD.md:11,rungs/2026-08-15-itemfprice.md:8,whitebox/WB_ITEMF_FINDINGS.md:8,whitebox/WB_DAGORDER2_FINDINGS.md:5,whitebox/WB_DAGORDER2_PREREG.md:5,whitebox/WB_LIVE_FINDINGS.md:4
10b31e97	in-func	10b31c9a	826	1	31	color.c	gap	regalloc	P_REGALLOC.md	high	reg-alloc-driver	1	whitebox/WB_DAGORDER2_FINDINGS.md:1
10b31fd4	func-entry	10b31fd4	52	2	2	color.c	gap	regalloc	P_REGALLOC.md	unknown	-	4	BOARD.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1,whitebox/WB_DAGORDER_FINDINGS.md:1,whitebox/WB_DAGORDER_PREREG_R2.md:1
10b32101	func-entry	10b32101	18	1	0	color.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b32113	func-entry	10b32113	116	3	1	color.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b32187	func-entry	10b32187	24	8	2	color.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b3219f	func-entry	10b3219f	48	1	2	dag.c	in-anchor	dag	P_DAG.md	unknown	-	25	BOARD.md:3,whitebox/WB_DAGORDER2_PREREG.md:3,CEILING.md:2,STRATEGY_REVIEW_2026-08-13.md:2,rungs/2026-08-13-dagorder.md:2,rungs/2026-08-13-wb-live.md:2
10b321cf	func-entry	10b321cf	33	1	1	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b3227c	func-entry	10b3227c	62	2	3	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b322ba	func-entry	10b322ba	224	3	7	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b3239a	func-entry	10b3239a	49	2	2	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b323cb	func-entry	10b323cb	47	1	2	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b32536	func-entry	10b32536	171	3	2	dag.c	gap	dag	P_DAG.md	unknown	-	6	BOARD.md:2,whitebox/WB_DAGCLIENTS_FINDINGS.md:2,whitebox/WB_DAGCLIENTS_PREREG.md:2
10b327cd	func-entry	10b327cd	158	1	3	dag.c	gap	dag	P_DAG.md	unknown	-	5	BOARD.md:2,rungs/2026-08-18-c2map2.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1,whitebox/WB_DAGORDER_FINDINGS.md:1
10b3286b	func-entry	10b3286b	111	1	4	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b328da	func-entry	10b328da	2231	5	21	dag.c	gap	dag	P_DAG.md	unknown	-	26	BOARD.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:5,whitebox/WB_DAGCLIENTS_PREREG.md:2,whitebox/WB_DAGORDER_FINDINGS.md:2,whitebox/WB_ITEMF_FINDINGS.md:2,whitebox/WB_MERGER4_FINDINGS.md:2
10b33330	in-func	10b3326f	198	1	4	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_PREREG_R2.md:1
10b3333f	in-func	10b33335	41	1	1	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_DAGORDER_FINDINGS.md:1
10b33526	func-entry	10b33526	15	162	1	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_READER_FINDINGS.md:1
10b33647	func-entry	10b33647	638	1	12	dag.c	gap	dag	P_DAG.md	high	emit-marker: tuple walk in dag.c; marks referenced function symbols	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b3389b	in-func	10b33647	638	1	12	dag.c	gap	dag	P_DAG.md	high	emit-marker	18	rungs/_2026-08-04-w-db-findings.md:4,rungs/_2026-08-04-w-skip-findings.md:3,rungs/_2026-08-04-w-joint-findings.md:2,rungs/_2026-08-04-w-mark-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2,BOARD.md:1
10b34026	in-func	10b34003	183	5	7	dag.c	gap	dag	P_DAG.md	unknown	-	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b34113	func-entry	10b34113	264	1	12	dag.c	gap	dag	P_DAG.md	unknown	-	8	rungs/_2026-08-04-w-mark-findings.md:2,rungs/_2026-08-04-w-mark-prereg.md:2,rungs/_2026-08-04-w-skip-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2
10b3413d	in-func	10b34113	264	1	12	dag.c	gap	dag	P_DAG.md	unknown	-	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b3421b	func-entry	10b3421b	382	1	27	dag.c	gap	eh	P_EH.md	unknown	-	4	rungs/_2026-08-04-w-db-findings.md:1,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1,whitebox/WB_EH_FINDINGS.md:1
10b34325	in-func	10b3421b	382	1	27	dag.c	gap	dag	P_DAG.md	unknown	-	1	whitebox/WB_EH_FINDINGS.md:1
10b34a89	func-entry	10b34a89	597	1	9	factor.c	in-anchor	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10b35f88	func-entry	10b35f88	124	1	0	factor.c	gap	-	-	unknown	-	18	whitebox/WB_MERGER4_FINDINGS.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:3,BOARD.md:2,rungs/2026-08-13-dagclients.md:2,whitebox/WB_MERGER4_PREREG.md:2,rungs/2026-08-14-merger4.md:1
10b36133	func-entry	10b36133	54	1	1	fg.c	in-anchor	-	-	unknown	-	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10b36741	func-entry	10b36741	13	30	1	fg.c	gap	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10b36805	func-entry	10b36805	50	3	4	fg.c	gap	-	-	unknown	-	24	BOARD.md:8,whitebox/WB_MERGER4_FINDINGS.md:8,CEILING.md:2,whitebox/WB_MERGER4_PREREG.md:2,rungs/2026-08-13-dagclients.md:1,rungs/2026-08-14-merger4.md:1
10b36e93	func-entry	10b36e93	235	4	3	fg.c	gap	-	-	unknown	-	12	whitebox/WB_MERGER4_FINDINGS.md:6,whitebox/WB_DAGCLIENTS_FINDINGS.md:2,whitebox/WB_MERGER4_PREREG_R2.md:2,BOARD.md:1,rungs/2026-08-14-merger4.md:1
10b36f7e	func-entry	10b36f7e	241	7	3	fg.c	gap	-	-	unknown	-	29	whitebox/WB_DAGCLIENTS_FINDINGS.md:7,whitebox/WB_MERGER4_FINDINGS.md:7,BOARD.md:4,whitebox/WB_MERGER4_PREREG_R2.md:3,rungs/2026-08-13-dagclients.md:2,rungs/2026-08-14-merger4.md:2
10b3706f	func-entry	10b3706f	191	5	5	fg.c	gap	-	-	unknown	-	3	whitebox/WB_MERGER4_FINDINGS.md:2,BOARD.md:1
10b37285	func-entry	10b37285	37	3	1	fg.c	gap	-	-	unknown	-	1	whitebox/WB_MERGER4_FINDINGS.md:1
10b37519	func-entry	10b37519	8	15	1	fg.c	gap	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10b38099	func-entry	10b38099	653	1	7	fg.c	gap	-	-	unknown	-	4	BOARD.md:1,rungs/2026-08-15-itemfprice.md:1,whitebox/WB_DAGORDER2_PREREG.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10b388eb	func-entry	10b388eb	434	1	5	fg.c	gap	-	-	unknown	-	13	whitebox/WB_MERGER4_FINDINGS.md:4,BOARD.md:3,whitebox/WB_MERGER4_PREREG.md:2,CEILING.md:1,rungs/2026-08-13-dagclients.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b38cd4	func-entry	10b38cd4	171	4	4	fg.c	gap	-	-	unknown	-	12	BOARD.md:3,whitebox/WB_MERGER4_FINDINGS.md:3,whitebox/WB_MERGER4_PREREG.md:2,CEILING.md:1,rungs/2026-08-13-dagclients.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b39075	func-entry	10b39075	118	1	5	fg.c	gap	-	-	unknown	-	1	whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b39150	func-entry	10b39150	268	2	7	fg.c	gap	-	-	unknown	-	3	BOARD.md:1,whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b394f5	func-entry	10b394f5	534	1	11	fg.c	gap	-	-	unknown	-	20	whitebox/WB_MERGER4_FINDINGS.md:7,whitebox/WB_MERGER4_PREREG_R2.md:4,BOARD.md:3,rungs/2026-08-14-merger4.md:3,rungs/2026-08-15-itemfprice.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10b395fe	in-func	10b394f5	534	1	11	fg.c	gap	-	-	unknown	-	1	whitebox/WB_MERGER4_PREREG_R2.md:1
10b39697	in-func	10b394f5	534	1	11	fg.c	gap	-	-	unknown	-	4	BOARD.md:1,rungs/2026-08-14-merger4.md:1,whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b39794	func-entry	10b39794	38	3	2	fg.c	gap	-	-	unknown	-	2	whitebox/WB_DAGCLIENTS_FINDINGS.md:2
10b397ba	func-entry	10b397ba	125	2	1	fg.c	gap	-	-	unknown	-	7	whitebox/WB_DAGCLIENTS_FINDINGS.md:4,whitebox/WB_DAGCLIENTS_PREREG_R2.md:2,whitebox/WB_MERGER4_FINDINGS.md:1
10b39837	func-entry	10b39837	67	1	0	fg.c	gap	-	-	unknown	-	1	whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b3a025	func-entry	10b3a025	558	1	7	fg.c	gap	-	-	unknown	-	1	whitebox/WB_MERGER4_FINDINGS.md:1
10b3a253	func-entry	10b3a253	645	1	10	fg.c	gap	-	-	unknown	-	15	BOARD.md:4,whitebox/WB_MERGER4_FINDINGS.md:4,whitebox/WB_MERGER4_PREREG.md:2,whitebox/WB_MERGER4_PREREG_R2.md:2,CEILING.md:1,rungs/2026-08-13-dagclients.md:1
10b3a790	func-entry	10b3a790	1014	1	12	fg.c	gap	-	-	unknown	-	33	whitebox/WB_MERGER4_FINDINGS.md:10,whitebox/WB_MERGER4_PREREG_R2.md:7,rungs/2026-08-14-merger4.md:6,BOARD.md:5,CEILING.md:2,whitebox/WB_DAGCLIENTS_FINDINGS.md:2
10b3a925	in-func	10b3a790	1014	1	12	fg.c	gap	-	-	unknown	-	2	whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3a988	in-func	10b3a790	1014	1	12	fg.c	gap	-	-	unknown	-	1	whitebox/WB_MERGER4_FINDINGS.md:1
10b3ab00	in-func	10b3a790	1014	1	12	fg.c	gap	-	-	unknown	-	3	whitebox/WB_MERGER4_FINDINGS.md:2,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3ab86	func-entry	10b3ab86	209	1	2	fg.c	gap	-	-	unknown	-	22	whitebox/WB_MERGER4_FINDINGS.md:8,rungs/2026-08-14-merger4.md:4,whitebox/WB_MERGER4_PREREG_R2.md:3,CEILING.md:2,BOARD.md:1,CFG_SHAPE.md:1
10b3ac35	in-func	10b3ab86	209	1	2	fg.c	gap	-	-	unknown	-	2	whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3ad62	func-entry	10b3ad62	63	3	3	fg.c	gap	-	-	unknown	-	6	whitebox/WB_DAGCLIENTS_FINDINGS.md:3,BOARD.md:1,rungs/2026-08-13-dagclients.md:1,whitebox/WB_DAGCLIENTS_PREREG_R2.md:1
10b3ada1	func-entry	10b3ada1	64	3	3	fg.c	gap	-	-	unknown	-	7	whitebox/WB_DAGCLIENTS_FINDINGS.md:3,whitebox/WB_DAGCLIENTS_PREREG_R2.md:2,BOARD.md:1,rungs/2026-08-13-dagclients.md:1
10b3b167	func-entry	10b3b167	692	2	16	fg.c	gap	-	-	unknown	-	36	BOARD.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:5,whitebox/WB_ITEMF_FINDINGS.md:4,CEILING.md:3,whitebox/WB_MERGER4_FINDINGS.md:3,rungs/2026-08-15-itemfprice.md:2
10b3b41b	func-entry	10b3b41b	482	1	11	fg.c	gap	-	-	unknown	-	36	BOARD.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:5,whitebox/WB_ITEMF_FINDINGS.md:4,CEILING.md:3,whitebox/WB_MERGER4_FINDINGS.md:3,rungs/2026-08-15-itemfprice.md:2
10b3b5fd	func-entry	10b3b5fd	849	1	19	fg.c	gap	-	-	unknown	-	37	BOARD.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:6,whitebox/WB_MERGER4_FINDINGS.md:4,CEILING.md:2,CFG_SHAPE.md:2,rungs/2026-08-14-merger4.md:2
10b3b6f8	in-func	10b3b5fd	849	1	19	fg.c	gap	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b3b940	in-func	10b3b5fd	849	1	19	fg.c	gap	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1
10b3baa8	func-entry	10b3baa8	205	2	2	fg.c	gap	-	-	unknown	-	45	whitebox/WB_MERGER4_FINDINGS.md:17,BOARD.md:8,rungs/2026-08-14-merger4.md:6,CEILING.md:4,whitebox/WB_DAGCLIENTS_FINDINGS.md:4,whitebox/WB_MERGER4_PREREG_R2.md:4
10b3bb3a	in-func	10b3baa8	205	2	2	fg.c	gap	-	-	unknown	-	2	whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3bb5a	in-func	10b3baa8	205	2	2	fg.c	gap	-	-	unknown	-	2	whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3c065	func-entry	10b3c065	162	1	3	fg.c	gap	-	-	unknown	-	8	whitebox/WB_DAGCLIENTS_PREREG.md:3,rungs/2026-08-13-dagclients.md:2,whitebox/WB_DAGCLIENTS_FINDINGS.md:2,BOARD.md:1
10b3c2cc	func-entry	10b3c2cc	1033	1	27	fg.c	gap	-	-	unknown	-	41	BOARD.md:8,whitebox/WB_MERGER4_FINDINGS.md:8,whitebox/WB_DAGCLIENTS_FINDINGS.md:7,whitebox/WB_DAGCLIENTS_PREREG.md:4,whitebox/WB_MERGER4_PREREG_R2.md:4,rungs/2026-08-14-merger4.md:3
10b3c4a5	in-func	10b3c2cc	1033	1	27	fg.c	gap	-	-	unknown	-	3	BOARD.md:1,whitebox/WB_MERGER4_FINDINGS.md:1,whitebox/WB_MERGER4_PREREG_R2.md:1
10b3c6e5	func-entry	10b3c6e5	260	4	5	fg.c	gap	-	-	unknown	-	16	whitebox/WB_DAGCLIENTS_FINDINGS.md:6,BOARD.md:4,whitebox/WB_MERGER4_PREREG.md:2,rungs/2026-08-13-dagclients.md:1,rungs/2026-08-15-itemfprice.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10b3d40a	func-entry	10b3d40a	260	13	1	getattr.c	in-anchor	-	-	unknown	-	1	whitebox/WB_READER_FINDINGS.md:1
10b3d546	func-entry	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader: .ex type-word reader; attribute table 0x10b25f10	3	whitebox/WB_READER_FINDINGS.md:3
10b3d550	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	2	whitebox/WB_READER_FINDINGS.md:2
10b3d557	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	1	whitebox/WB_READER_FINDINGS.md:1
10b3d55f	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	1	whitebox/WB_READER_FINDINGS.md:1
10b3d56e	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	2	rungs/2026-08-08-wb-reader.md:1,whitebox/WB_READER_FINDINGS.md:1
10b3d57d	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	1	whitebox/WB_READER_FINDINGS.md:1
10b3d581	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	5	whitebox/WB_READER_FINDINGS.md:3,BOARD.md:1,rungs/2026-08-08-wb-reader.md:1
10b3d586	in-func	10b3d546	202	1	5	getattr.c	in-anchor	-	-	high	il-reader	2	whitebox/WB_READER_FINDINGS.md:2
