# DISASSEMBLY-DERIVED (tier 2: addresses, tu, label, hop;
# tier 1: the 53 file names, the string TEXT, the import names).
# GENERATED by docs/whitebox/scripts/build_funcs.py -- do not hand-edit.
# ONE ROW PER FUNCTION IN THE IMAGE -- the complement of ADDR.tsv,
# which has a row only for an address already cited or labelled.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# cover:   paged > labelled > cited > none
# conf:    a hand label's own confidence, else `mech` -- WEAKER than [R].
#          [R] says the instructions were read correctly; `mech` says only
#          that these tables join here.
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a
# hop:     undirected call-graph distance to the nearest paged/labelled
#          function; 0 = itself, >6 prints as `6+`, `-` = unreachable.
addr	size	kind	tu	tu_conf	subsys	page	cover	conf	label	ncallers	ncallees	hop	nstr	strings	nimp	imports
10b2af4f	43	ghidra	coffemit.c	in-anchor	symbol	P_SYMBOL.md	paged	high	weak-aux-writer: 43 bytes: FUN_10b2a8da(name, sect, class, value, type, &aux, sym) then `aux[0] = TagIndex`, `aux[1] = Characteristics`. That IS the 18-byte weak-external aux record, COFF spec layout	1	1	0	0	-	0	-
10b2af7a	40	ghidra	coffemit.c	in-anchor	coff	P_COFF.md	none	mech	-	2	2	1	0	-	0	-
10b2afa2	56	ghidra	coffemit.c	in-anchor	coff	P_COFF.md	none	mech	-	0	2	3	0	-	0	-
10b2afda	78	ghidra	coffemit.c	in-anchor	coff	P_COFF.md	none	mech	-	0	2	3	0	-	0	-
10b2b028	5	thunk	coffemit.c	in-anchor	coff	P_COFF.md	none	high	thunk	4	0	1	0	-	0	-
10b2b02d	176	ghidra	coffemit.c	in-anchor	coff	P_COFF.md	paged	high	coff-writer: fwrite(buf,0x28,1) IMAGE_SECTION_HEADER; all 10 fields mapped	0	2	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co…	1	fwrite
10b2b0dd	787	ghidra	coffemit.c	in-anchor	coff	P_COFF.md	paged	high	coff-writer: fseek n*0x28+0x14; BIGOBJ ClassID GUID at 0x10b01be4; fwrite 0x14/0x38 file header	0	9	0	2	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co… | .cormeta	3	fseek,ftell,fwrite
10b2b3f0	94	ghidra	coffemit.c	gap	coff	P_COFF.md	cited	mech	-	1	3	1	0	-	0	-
10b2b44e	991	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	8	1	0	-	0	-
10b2b82d	126	ghidra	coffemit.c	gap	regalloc	P_REGALLOC.md	paged	mech	-	3	0	0	0	-	0	-
10b2b8ab	183	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	0	2	0	-	0	-
10b2b962	58	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	0	1	0	-	0	-
10b2b99c	393	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	0	1	0	-	0	-
10b2bb25	2	thunk	coffemit.c	gap	coff	P_COFF.md	none	high	thunk	1	0	2	0	-	0	-
10b2bb29	28	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	0	0	-	0	-	0	-
10b2bb43	33	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	1	2	0	-	0	-
10b2bb64	77	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	0	1	0	-	0	-
10b2bbb1	210	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	1	1	1	0	-	0	-
10b2bc83	71	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	2	1	1	0	-	0	-
10b2bcca	1104	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	2	14	1	0	-	0	-
10b2c11a	165	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	3	8	1	0	-	0	-
10b2c1bf	50	ghidra	coffemit.c	gap	coff	P_COFF.md	none	mech	-	5	4	1	0	-	0	-
10b2c1f1	21	ghidra	coffemit.c	gap	coff	P_COFF.md	cited	mech	-	2	1	2	0	-	0	-
10b2c206	23	ghidra	coffemit.c	gap	coff	P_COFF.md	cited	mech	-	2	0	1	0	-	0	-
10b2c21d	44	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	mech	-	15	1	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co…	0	-
10b2c249	47	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b2c278	42	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b2c2a2	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	7	0	1	0	-	0	-
10b2c2bf	65	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b2c300	465	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	3	9	1	0	-	0	-
10b2c4d1	636	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	4	10	1	0	-	0	-
10b2c74d	298	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	2	3	1	0	-	0	-
10b2c877	94	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	2	2	2	0	-	0	-
10b2c8d5	39	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	1	0	-	0	-
10b2c8fc	21	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	3	0	2	0	-	0	-
10b2c911	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	2	1	1	0	-	0	-
10b2c92e	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	5	1	1	0	-	0	-
10b2c94b	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	6	0	1	0	-	0	-
10b2c968	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b2c985	29	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b2c9a2	140	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	3	1	0	-	0	-
10b2ca2e	62	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	2	1	0	-	0	-
10b2ca6c	108	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	4	1	0	-	0	-
10b2cad8	118	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	4	2	0	-	0	-
10b2cb4e	62	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	2	2	0	-	0	-
10b2cb8c	49	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b2cbbd	22	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	1	0	-	0	-
10b2cbd3	33	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	1	0	-	0	-
10b2cbf4	385	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	6	1	0	-	0	-
10b2cd75	32	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b2cd95	223	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	3	1	0	-	0	-
10b2ce74	67	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b2ceb7	1913	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	high	copy-coalesce: color.c: the copy/`mr` coalescer. The copy opcode set it recognises is {0x270, 0x272, 0x293, 0x7b} (tested as one disjunction at the 10b2d5ff assertion's block); when DAT_10c2e980 != 0…	1	28	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co…	0	-
10b2d630	2034	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	mech	-	1	28	0	0	-	0	-
10b2de22	448	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	6	1	0	-	0	-
10b2dfe2	562	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	cited	mech	-	1	5	1	0	-	0	-
10b2e214	666	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	8	1	0	-	0	-
10b2e4ae	794	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	cited	mech	-	1	19	1	0	-	0	-
10b2e7c8	48	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	3	1	0	-	0	-
10b2e7f8	582	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	high	reg-select: THE register selector, color.c: min cost over the interference-allowed candidates, cost = penalties minus copy preferences, strict '<' so ties go to the EARLIEST entry of the per-class or…	1	13	0	0	-	0	-
10b2ea3e	465	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	7	1	0	-	0	-
10b2ec0f	619	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	9	1	0	-	0	-
10b2ee7a	348	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	5	1	0	-	0	-
10b2efd6	130	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	10	4	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co…	0	-
10b2f058	755	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	2	12	1	0	-	0	-
10b2f34b	196	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	8	1	0	-	0	-
10b2f40f	195	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	cited	mech	-	1	7	1	0	-	0	-
10b2f4d2	169	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	7	1	0	-	0	-
10b2f57b	1502	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	2	18	1	0	-	0	-
10b2fb59	255	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	4	1	0	-	0	-
10b2fc58	732	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	14	1	0	-	0	-
10b2ff34	1014	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	none	mech	-	1	11	1	0	-	0	-
10b3032a	493	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	mech	-	1	13	0	0	-	0	-
10b30517	2214	ghidra	color.c	in-anchor	regalloc	P_REGALLOC.md	paged	high	reg-interfere: color.c's interference walk; consumes (&DAT_10c3d024)[class] and returns the candidate set the selector picks from	1	24	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\co…	0	-
10b30dbd	569	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	3	9	1	0	-	0	-
10b30ff6	966	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	19	1	0	-	0	-
10b313bc	70	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	3	1	0	-	0	-
10b31402	322	ghidra	color.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	1	8	1	0	-	0	-
10b31544	155	ghidra	color.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	1	8	1	0	-	0	-
10b315df	210	ghidra	color.c	gap	regalloc	P_REGALLOC.md	paged	mech	-	1	8	0	0	-	0	-
10b316b1	164	ghidra	color.c	gap	regalloc	P_REGALLOC.md	paged	mech	-	1	4	0	0	-	0	-
10b31755	884	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	15	1	0	-	0	-
10b31ac9	465	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	11	1	0	-	0	-
10b31c9a	826	ghidra	color.c	gap	regalloc	P_REGALLOC.md	paged	high	reg-alloc-driver: the per-function allocator driver: iterates register classes 7 down to 0 over DAT_10c400d8[class], calling the interference walk then 10b2e7f8 then 10b31ac9	1	31	0	0	-	0	-
10b31fd4	52	ghidra	color.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	2	2	1	0	-	0	-
10b32008	44	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	1	0	-	0	-
10b32034	36	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	1	2	0	-	0	-
10b32058	49	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b32089	19	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b3209c	63	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b320db	38	ghidra	color.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b32101	18	ghidra	color.c	gap	dag	P_DAG.md	paged	mech	-	1	0	0	0	-	0	-
10b32113	116	ghidra	color.c	gap	dag	P_DAG.md	paged	mech	-	3	1	0	0	-	0	-
10b32187	24	ghidra	color.c	gap	dag	P_DAG.md	paged	mech	-	8	2	0	0	-	0	-
10b3219f	48	ghidra	dag.c	in-anchor	dag	P_DAG.md	paged	mech	-	1	2	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\da…	0	-
10b321cf	33	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	1	1	0	0	-	0	-
10b321f0	33	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	2	1	1	0	-	0	-
10b32211	33	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	2	1	1	0	-	0	-
10b32232	37	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	1	0	-	0	-
10b32257	37	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	1	0	-	0	-
10b3227c	62	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	2	3	0	0	-	0	-
10b322ba	224	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	3	7	0	0	-	0	-
10b3239a	49	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	2	2	1	0	-	0	-
10b323cb	47	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	1	2	1	0	-	0	-
10b323fa	73	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	1	0	-	0	-
10b32443	182	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	2	4	1	0	-	0	-
10b324f9	29	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	1	0	-	0	-
10b32516	29	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	1	0	-	0	-
10b32533	3	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	25	0	1	0	-	0	-
10b32536	171	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	3	2	1	0	-	0	-
10b325e1	149	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	4	1	0	-	0	-
10b32676	264	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	8	1	0	-	0	-
10b3277e	79	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	1	0	-	0	-
10b327cd	158	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	1	3	0	0	-	0	-
10b3286b	111	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	1	4	0	0	-	0	-
10b328da	2231	ghidra	dag.c	gap	dag	P_DAG.md	paged	mech	-	5	21	0	0	-	0	-
10b331b2	13	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	2	0	-	0	-
10b331bf	52	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	3	0	-	0	-
10b331f3	124	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	3	0	-	0	-
10b3326f	198	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	1	4	2	0	-	0	-
10b33335	41	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	1	1	4	0	-	0	-
10b3335e	46	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	3	0	-	1	fwprintf
10b3338c	32	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	2	1	3	0	-	1	__iob_func
10b333ac	119	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	4	2	0	-	1	_vsnwprintf_s
10b33423	259	ghidra	dag.c	gap	dag	P_DAG.md	none	medium	only-from:pgo-client	2	4	2	0	-	2	MultiByteToWideChar,_vsnprintf_s
10b33526	15	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	162	1	1	0	-	0	-
10b33536	41	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	2	0	-	0	-
10b3355f	45	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	1	0	-	0	-
10b3358c	187	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	1	0	-	0	-
10b33647	638	ghidra	dag.c	gap	dag	P_DAG.md	labelled	high	emit-marker: tuple walk in dag.c; marks referenced function symbols	1	12	0	0	-	2	strcat_s,strcpy_s
10b338c5	48	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	4	4	1	0	-	0	-
10b338f5	426	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	5	1	0	-	0	-
10b33a9f	683	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	2	4	1	0	-	0	-
10b33d4a	142	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	1	0	-	0	-
10b33dd8	222	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	6	1	0	-	0	-
10b33eb6	224	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	2	0	-	0	-
10b33f96	82	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	1	0	-	0	-
10b33fe8	27	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	3	1	0	-	0	-
10b34003	183	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	5	7	1	0	-	0	-
10b340ba	89	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	3	1	0	-	0	-
10b34113	264	ghidra	dag.c	gap	dag	P_DAG.md	cited	mech	-	1	12	1	0	-	0	-
10b3421b	382	ghidra	dag.c	gap	eh	P_EH.md	paged	mech	-	1	27	0	0	-	0	-
10b34399	36	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	2	0	-	0	-
10b343bd	86	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	3	2	0	-	0	-
10b34413	216	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	5	2	0	-	0	-
10b344eb	90	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	2	0	-	0	-
10b34545	537	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	11	2	0	-	0	-
10b3475e	62	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	6	0	3	0	-	0	-
10b34817	99	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	2	2	0	-	0	-
10b3487a	47	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	1	2	0	-	0	-
10b348a9	71	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	0	4	0	-	0	-
10b348f0	246	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	7	2	0	-	0	-
10b349e6	163	ghidra	dag.c	gap	dag	P_DAG.md	none	mech	-	1	3	2	0	-	0	-
10b34a89	597	ghidra	factor.c	in-anchor	-	-	cited	mech	-	1	9	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\fa…	0	-
10b34cde	63	ghidra	factor.c	gap	-	-	none	mech	-	2	2	3	0	-	0	-
10b34d1d	75	ghidra	factor.c	gap	-	-	none	mech	-	0	2	3	0	-	0	-
10b34d68	170	ghidra	factor.c	gap	-	-	none	mech	-	4	1	3	0	-	0	-
10b34e12	128	ghidra	factor.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10b34e92	94	ghidra	factor.c	gap	-	-	none	mech	-	2	3	3	0	-	0	-
10b34ef0	93	ghidra	factor.c	gap	-	-	none	mech	-	2	3	3	0	-	0	-
10b34f4d	361	ghidra	factor.c	gap	-	-	none	mech	-	6	4	2	0	-	0	-
10b350b6	252	ghidra	factor.c	gap	-	-	none	mech	-	2	8	2	0	-	0	-
10b351b2	300	ghidra	factor.c	gap	-	-	none	mech	-	2	5	2	0	-	0	-
10b352de	302	ghidra	factor.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10b3540c	696	ghidra	factor.c	gap	-	-	none	mech	-	1	19	1	0	-	0	-
10b356c4	35	ghidra	factor.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10b356e7	79	ghidra	factor.c	gap	-	-	none	mech	-	1	5	2	0	-	0	-
10b35736	8	ghidra	factor.c	gap	-	-	none	mech	-	10	1	2	0	-	0	-
10b3573e	8	ghidra	factor.c	gap	-	-	none	mech	-	4	1	2	0	-	0	-
10b35746	8	ghidra	factor.c	gap	-	-	none	mech	-	4	1	2	0	-	0	-
10b3574e	68	ghidra	factor.c	gap	-	-	none	mech	-	8	0	3	0	-	0	-
10b35792	108	ghidra	factor.c	gap	-	-	none	mech	-	7	2	2	0	-	0	-
10b357fe	78	ghidra	factor.c	gap	-	-	none	mech	-	7	4	2	0	-	0	-
10b3584c	76	ghidra	factor.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10b358be	83	ghidra	factor.c	gap	-	-	none	mech	-	4	3	1	0	-	0	-
10b35911	80	ghidra	factor.c	gap	-	-	none	mech	-	5	2	1	0	-	0	-
10b35962	230	ghidra	factor.c	gap	-	-	none	mech	-	2	7	2	0	-	0	-
10b35a48	306	ghidra	factor.c	gap	-	-	none	mech	-	1	9	2	0	-	0	-
10b35b7a	61	ghidra	factor.c	gap	-	-	none	mech	-	4	1	2	0	-	0	-
10b35bb7	18	ghidra	factor.c	gap	-	-	none	mech	-	1	0	4	0	-	0	-
10b35bc9	37	ghidra	factor.c	gap	-	-	none	mech	-	3	0	3	0	-	0	-
10b35bee	92	ghidra	factor.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10b35c4c	44	ghidra	factor.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10b35c78	86	ghidra	factor.c	gap	-	-	none	mech	-	2	2	1	0	-	0	-
10b35cce	64	ghidra	factor.c	gap	-	-	none	mech	-	7	1	2	0	-	0	-
10b35d0e	87	ghidra	factor.c	gap	-	-	none	mech	-	2	4	2	0	-	0	-
10b35d65	119	ghidra	factor.c	gap	-	-	none	mech	-	4	5	2	0	-	0	-
10b35ddc	30	ghidra	factor.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10b35dfa	29	ghidra	factor.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10b35e17	33	ghidra	factor.c	gap	-	-	none	mech	-	36	1	2	0	-	0	-
10b35e38	5	thunk	factor.c	gap	-	-	none	high	thunk	31	0	3	0	-	0	-
10b35e3d	8	ghidra	factor.c	gap	-	-	none	mech	-	20	1	3	0	-	0	-
10b35e45	68	ghidra	factor.c	gap	-	-	none	mech	-	9	0	2	0	-	0	-
10b35e89	40	ghidra	factor.c	gap	-	-	none	mech	-	9	2	2	0	-	0	-
10b35eb1	36	ghidra	factor.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b35ed5	53	ghidra	factor.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b35f0a	22	ghidra	factor.c	gap	-	-	none	mech	-	16	1	2	0	-	0	-
10b35f20	104	ghidra	factor.c	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10b35f88	124	ghidra	factor.c	gap	-	-	cited	mech	-	1	0	2	0	-	0	-
10b36004	102	ghidra	factor.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10b3606a	89	ghidra	factor.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10b360c3	112	ghidra	factor.c	gap	-	-	none	mech	-	1	3	1	0	-	0	-
10b36133	54	ghidra	fg.c	in-anchor	-	-	cited	mech	-	1	1	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\fg…	0	-
10b36169	149	ghidra	fg.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10b361fe	108	ghidra	fg.c	gap	-	-	none	mech	-	5	1	2	0	-	0	-
10b3626a	67	ghidra	fg.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10b362ad	57	ghidra	fg.c	gap	-	-	none	mech	-	7	3	2	0	-	0	-
10b362e6	15	ghidra	fg.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b362f5	16	ghidra	fg.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b36305	169	ghidra	fg.c	gap	-	-	none	mech	-	1	6	2	0	-	0	-
10b363ae	19	ghidra	fg.c	gap	-	-	none	mech	-	4	0	3	0	-	0	-
10b363c1	62	ghidra	fg.c	gap	-	-	none	mech	-	5	2	1	0	-	0	-
10b36400	34	ghidra	fg.c	gap	-	-	none	mech	-	16	0	2	0	-	0	-
10b36422	28	ghidra	fg.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10b3643e	155	ghidra	fg.c	gap	-	-	none	mech	-	3	2	2	0	-	0	-
10b364d9	385	ghidra	fg.c	gap	-	-	none	mech	-	1	5	3	0	-	0	-
10b3665a	51	ghidra	fg.c	gap	-	-	none	mech	-	5	2	1	0	-	0	-
10b3668d	136	ghidra	fg.c	gap	-	-	none	mech	-	22	4	1	0	-	0	-
10b36715	44	ghidra	fg.c	gap	-	-	none	mech	-	2	1	2	0	-	0	-
10b36741	13	ghidra	fg.c	gap	-	-	cited	mech	-	30	1	1	0	-	0	-
10b3674e	13	ghidra	fg.c	gap	-	-	none	mech	-	2	1	2	0	-	0	-
10b3675b	85	ghidra	fg.c	gap	-	-	none	mech	-	6	4	2	0	-	0	-
10b367b0	77	ghidra	fg.c	gap	-	-	none	mech	-	1	4	3	0	-	0	-
10b367fd	8	ghidra	fg.c	gap	-	-	none	mech	-	7	1	2	0	-	0	-
10b36805	50	ghidra	fg.c	gap	-	-	cited	mech	-	3	4	3	0	-	0	-
10b36837	117	ghidra	fg.c	gap	-	-	none	mech	-	16	4	2	0	-	0	-
10b368ac	26	ghidra	fg.c	gap	-	-	none	mech	-	3	2	3	0	-	0	-
10b368c6	281	ghidra	fg.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10b369df	111	ghidra	fg.c	gap	-	-	none	mech	-	4	2	3	0	-	0	-
10b36a4e	111	ghidra	fg.c	gap	-	-	none	mech	-	13	2	2	0	-	0	-
10b36abd	39	ghidra	fg.c	gap	-	-	none	mech	-	4	1	3	0	-	0	-
10b36ae4	588	ghidra	fg.c	gap	-	-	none	mech	-	5	11	2	0	-	0	-
10b36d30	191	ghidra	fg.c	gap	-	-	none	mech	-	2	6	2	0	-	0	-
10b36def	164	ghidra	fg.c	gap	-	-	none	mech	-	3	5	1	0	-	0	-
10b36e93	235	ghidra	fg.c	gap	-	-	cited	mech	-	4	3	2	0	-	0	-
10b36f7e	241	ghidra	fg.c	gap	-	-	cited	mech	-	7	3	2	0	-	0	-
10b3706f	191	ghidra	fg.c	gap	-	-	cited	mech	-	5	5	2	0	-	0	-
