# Diagnostic text from 1033/clui.dll's RT_STRING table — the number->text
# dictionary for c2.dll, which itself holds only the numbers. NOT disassembly:
# this is text the compiler prints, i.e. observable output. Generated by
# docs/whitebox/scripts/build_diagnostics.py; do not hand-edit.
id	code	text
2246	C2246	'%$S' : illegal static data member in locally defined class
2247	C2247	'%$pS' not accessible because '%$pC' uses '%s' to inherit from '%$pC'
2248	C2248	'%$pS' : cannot access %s %s declared in class '%$pC'
2249	C2249	'%$pS' : no accessible path to %s %s declared in virtual base '%$pC'
2250	C2250	'%$S' : ambiguous inheritance of '%$D'
2251	C2251	namespace '%$S' does not have a member '%$I' - Did you mean '%$S'?
2252	C2252	an explicit instantiation of a template can only occur at namespace scope
2253	C2253	'%$*' : pure specifier or abstract override specifier only allowed on virtual function
2254	C2254	'%$S' : pure specifier or abstract override specifier not allowed on friend function
2255	C2255	'%$L' : not allowed outside of a class definition
2256	C2256	illegal use of friend specifier on '%$S'
2258	C2258	illegal pure syntax, must be '= 0'
2259	C2259	'%$S' : cannot instantiate abstract class
2260	C2260	'%s' : invalid InternalsVisibleToAttribute friend assembly specifier
2261	C2261	'%s' : assembly reference is invalid and cannot be resolved
2262	C2262	'%s' : InternalsVisibleTo declarations cannot have a version, culture, or processor architecture specified
2264	C2264	'%$S' : error in function definition or declaration; function not called
2265	C2265	'%$S' : reference to a zero-sized array is illegal
2266	C2266	'%$S' : reference to a non-constant bounded array is illegal
2267	C2267	'%$S' : static functions with block scope are illegal
2268	C2268	'%s' is a compiler predefined library helper. Library helpers are not supported with /GL; compile object file '%s' without /GL.
2270	C2270	'%$I' : modifiers not allowed on nonmember functions
2271	C2271	'%$I' : new/delete cannot have formal list modifiers
2272	C2272	'%$I' : modifiers not allowed on static member functions
2273	C2273	'%$L' : illegal as right side of '->' operator
2274	C2274	'%$L' : illegal as right side of '.' operator
2275	C2275	'%$pS' : illegal use of this type as an expression
2276	C2276	'%$*' : illegal operation on bound member function expression
2277	C2277	'%$pS' : cannot take address of this member function
2279	C2279	exception specification cannot appear in a typedef declaration
2280	C2280	'%$pS' : cannot place class/struct/union in a register
2281	C2281	'%$I' : cannot place array in a register
2283	C2283	'%$S' : pure specifier or abstract override specifier not allowed on unnamed %$B
2284	C2284	'%s': illegal argument to intrinsic function, parameter %d
2285	C2285	pointers to members representation has already been determined - pragma ignored
2286	C2286	pointers to members of '%$pC' representation is already set to %$M - declaration ignored
2287	C2287	'%$pS': inheritance representation: '%$M' is less general than the required '%$M'
2289	C2289	same type qualifier used more than once
2290	C2290	C++ '%$L' syntax ignored. Use __asm.
2292	C2292	'%$pS': best case inheritance representation: '%$M' declared but '%$M' required
2293	C2293	'%$pS': illegal to have a member variable as a __based specifier
2295	C2295	escaped '%c' : is illegal in macro definition
2296	C2296	'%$L' : illegal, left operand has type '%$T'
2297	C2297	'%$L' : illegal, right operand has type '%$T'
2298	C2298	'%$L' : illegal operation on pointer to member function expression
2299	C2299	'%$S' : behavior change: an explicit specialization cannot be a copy constructor or copy assignment operator
2300	C2300	'%$C' : class does not have a %$[FINALIZER DTOR] called '%$[EXCLAIM TILDE]%$I'
2301	C2301	left of '->%$[EXCLAIM TILDE]%$I' must point to class/struct/union
2302	C2302	left of '.%$[EXCLAIM TILDE]%$I' must have class/struct/union type
2305	C2305	'%s' does not contain debugging information for this module
2306	C2306	'%s' does not contain the most recent debugging information for this module
2307	C2307	pragma %s must be moved outside of the function if incremental compilation is enabled
2308	C2308	concatenating mismatched strings
2309	C2309	catch handler expected a parenthesized exception declaration
2310	C2310	catch handlers must specify one type
2311	C2311	'%$T' : is caught by '...' on line %d
2312	C2312	'%$T' : is caught by '%$T' on line %d
2313	C2313	'%$T' : is caught by reference ('%$T') on line %d
2315	C2315	'%$T' : reference is caught by '%$T' on line %d
2316	C2316	'%$T' : cannot be caught as the destructor and/or copy constructor are inaccessible
2317	C2317	'try' block starting on line '%d' has no catch handlers
2318	C2318	no try block associated with this catch handler
2319	C2319	'%$L' must be followed by a compound statement. Missing '{'
2320	C2320	expected ':' to follow access specifier '%$L'
2322	C2322	'%$S' : address of dllimport '%$pS' is not static
2324	C2324	'%$I' : unexpected to the right of '%s%$[EXCLAIM TILDE]'
2325	C2325	'%$T' : unexpected type to the right of '%s%$[EXCLAIM TILDE]': expected '%$T'
2326	C2326	'%$D' : function cannot access '%$S'
2327	C2327	'%$pS' : is not a type name, static, or enumerator
2328	C2328	'%$I' : keyword is not yet supported
2329	C2329	'%$S' : __ptr64 not available for pointers to functions
2330	C2330	'implementation_key( )' is only valid in a region bounded by #pragma start_map_region/stop_map_region
2331	C2331	access to '%$pS' now defined to be '%s', previously it was defined to be '%s'
2332	C2332	'%s' : missing tag name
2333	C2333	'%$S' : error in function declaration; skipping function body
2334	C2334	unexpected token(s) preceding '%$L'; skipping apparent function body
2335	C2335	'%$S' : a type cannot be introduced in a function parameter list
2336	C2336	'%$T' : illegal type
2337	C2337	'%$I' : attribute not found
2338	C2338	%s
2339	C2339	'%$S' : illegal type in embedded-IDL
2341	C2341	'%s' : segment must be defined using #pragma data_seg, code_seg or section prior to use
2342	C2342	syntax error : conflicting type qualifiers
2343	C2343	'%s' : conflicting section attributes
2344	C2344	align(%d) : alignment must be power of two
2345	C2345	align(%d) : illegal alignment value
2346	C2346	'%s' cannot be compiled as native: '%s'
2347	C2347	'__w64' : can not be used with type '%$T'
2348	C2348	'%$S' : is not a C-style aggregate, cannot be exported in embedded-IDL
2349	C2349	'%s' cannot be compiled as managed: '%s'; use #pragma unmanaged
2350	C2350	'%$pS' is not a static member
2351	C2351	obsolete C++ constructor initialization syntax
2352	C2352	'%$pS' : illegal call of non-static member function
2353	C2353	exception specification is not allowed
2355	C2355	'this' : can only be referenced inside non-static member functions
2356	C2356	initialization segment must not change during translation unit
2357	C2357	'%$I' : must be a function of type '%$T'
2359	C2359	'%$pS' : member of non-class type requires single initializer expression
2360	C2360	initialization of '%$pS' is skipped by 'case' label
2361	C2361	initialization of '%$pS' is skipped by 'default' label
2362	C2362	initialization of '%$pS' is skipped by 'goto %$pS'
2364	C2364	'%$pT': illegal type for custom attribute
2365	C2365	'%$pS' : redefinition; previous definition was '%$M'
2366	C2366	'%$pS' : redefinition; different implementation_key specifiers
2367	C2367	this usage of '__w64' is not allowed
2368	C2368	'%$pS' : redefinition; different allocation specifiers
2369	C2369	'%$pS' : redefinition; different subscripts
2370	C2370	'%$pS' : redefinition; different storage class
2371	C2371	'%$pS' : redefinition; different basic types
2372	C2372	'%$pS' : redefinition; different types of indirection
2373	C2373	'%$pS' : redefinition; different type modifiers
2374	C2374	'%$pS' : redefinition; multiple initialization
2375	C2375	'%$pS' : redefinition; different linkage
2376	C2376	'%$pS' : redefinition; different based allocation
2377	C2377	'%$pS' : redefinition; typedef cannot be overloaded with any other symbol
2378	C2378	'%$pS' : redefinition; symbol cannot be overloaded with a typedef
2379	C2379	formal parameter %d has different type when promoted
2380	C2380	type(s) preceding '%$*' (constructor with return type, or illegal redefinition of current class-name?)
2381	C2381	'%$pS' : redefinition; __declspec(noreturn) differs
2382	C2382	'%$pS' : redefinition; different exception specifications
2383	C2383	'%$S' : default-arguments are not allowed on this symbol
2384	C2384	'%$S' : cannot apply __declspec(thread) to a member of a managed class
2385	C2385	ambiguous access of '%$I'
2386	C2386	'%$I' : a symbol with this name already exists in the current scope
2387	C2387	'%$I' : ambiguous base class
2388	C2388	'%$S' : a symbol cannot be declared with both __declspec(appdomain) and __declspec(process)
2389	C2389	'%$L' : illegal operand 'nullptr'
2390	C2390	'%$S' : incorrect storage class '%$L'
2391	C2391	'%$S' : 'friend' cannot be used during type definition
2392	C2392	'%$D' : covariant returns types are not supported in managed types, otherwise '%$pD' would be overridden
2393	C2393	'%$S' : per-appdomain symbol cannot be allocated in segment '%$S'
2394	C2394	'%$S' : CLR operator not valid. At least one parameter must be of the following types:%$N\t %s, where T = '%$S'
2395	C2395	'%$S' : CLR operator not valid. At least one parameter must be of the following types:%$N\t %s, where T = '%$S'
2396	C2396	'%$S' : CLR user-defined conversion function not valid. Must either convert from or convert to:%$N\t %s, where T = '%$S'
2400	C2400	inline assembler syntax error in '%$M'; found '%s'
2401	C2401	'%$I' : register must be base in '%$M'
2402	C2402	'%$I' : register must be index in '%$M'
2403	C2403	'%$I' : register must be base/index in '%$M'
2404	C2404	'%$I' : illegal register in '%$M'
2405	C2405	illegal short forward reference with offset
2406	C2406	'%$I' : name undefined in '%$M'
2407	C2407	illegal 'float' register in '%$M'
2408	C2408	illegal type on PTR operator in '%$M'
2409	C2409	illegal type used as operator in '%$M'
2410	C2410	'%$I' : ambiguous member name in '%$M'
2411	C2411	'%$I' : illegal struct/union member in '%$M'
2412	C2412	'%$pS' : case-insensitive label redefined
2413	C2413	'%$I' : illegal align size
2414	C2414	illegal number of operands
2415	C2415	improper operand type
2417	C2417	divide by zero in '%$M'
2418	C2418	cannot delete browser file: %s
2419	C2419	mod by zero in '%$M'
2420	C2420	'%$I' : illegal symbol in %$M
2421	C2421	PTR operator used with register in '%$M'
2422	C2422	illegal segment override in '%$M'
2423	C2423	'%d' : illegal scale
2424	C2424	'%s' : improper expression in '%$M'
2425	C2425	'%s' : non-constant expression in '%$M'
2426	C2426	'%s' : illegal operator in '%$M'
2427	C2427	'%$pS' : cannot define class in this scope
2428	C2428	'%$L' : not allowed on operand of type 'bool'
2430	C2430	more than one index register in '%$M'
2431	C2431	illegal index register in '%$M'
2432	C2432	illegal reference to 16-bit data in '%$M'
2433	C2433	'%$S' : '%$L' not permitted on data declarations
2434	C2434	'%$S' : a symbol declared with __declspec(process) cannot be dynamically initialized in /clr:pure mode
2435	C2435	'%$S' : dynamic initialization requires managed CRT, cannot compile with /clr:safe
2436	C2436	'%$I' : member function or nested class in constructor initializer list
2437	C2437	'%$I' : already initialized
2438	C2438	'%$I' : cannot initialize static class data via constructor
2439	C2439	'%$pS' : member could not be initialized
2440	C2440	'%$L' : cannot convert from '%$T' to '%$T'
2441	C2441	'%$S' : a symbol declared with __declspec(process) must be const in /clr:pure mode
2443	C2443	operand size conflict
2444	C2444	'%$pS' : used ANSI prototype, found 'type', expected '{' or ';'
2446	C2446	'%$L' : no conversion from '%$T' to '%$T'
2447	C2447	'%$L' : missing function header (old-style formal list?)
2448	C2448	'%$S' : function-style initializer appears to be a function definition
2449	C2449	found '{' at file scope (missing function header?)
2450	C2450	switch expression of type '%$T' is illegal
2451	C2451	conditional expression of type '%$T' is illegal
2452	C2452	'%$T' : invalid source type for safe_cast
2453	C2453	'%$T' : invalid target type for safe_cast
2457	C2457	'%$I': predefined macro cannot appear outside of a function body
2458	C2458	'%$pS' : redefinition within definition
2459	C2459	'%$pS' : is being defined; cannot add as an anonymous member
2460	C2460	'%$S' : uses '%$pS', which is being defined
2461	C2461	'%$S' : constructor syntax missing formal parameters
